Date,^CNXAUTO,^CNXENERGY,^CNXIT,^CNXMEDIA,^CNXMETAL,^CNXREALTY
2014-07-28 00:00:00+05:30,6907.85009765625,9521.0,10383.4501953125,1986.75,3290.14990234375,239.64999389648438
2014-07-30 00:00:00+05:30,6957.7001953125,9563.650390625,10361.0498046875,2019.3499755859375,3298.35009765625,241.0500030517578
2014-07-31 00:00:00+05:30,6907.14990234375,9510.5,10304.7001953125,2023.6500244140625,3295.800048828125,242.0500030517578
2014-08-01 00:00:00+05:30,6847.14990234375,9270.25,10155.2998046875,1995.1500244140625,3227.550048828125,239.6999969482422
2014-08-04 00:00:00+05:30,6936.64990234375,9393.7998046875,10370.150390625,1997.199951171875,3284.0,242.10000610351562
2014-08-05 00:00:00+05:30,7072.35009765625,9437.0,10422.7001953125,1999.449951171875,3330.64990234375,248.8000030517578
2014-08-06 00:00:00+05:30,7022.7001953125,9395.400390625,10484.599609375,1978.1500244140625,3265.199951171875,246.0
2014-08-07 00:00:00+05:30,7015.89990234375,9418.7998046875,10342.9501953125,1976.300048828125,3258.949951171875,245.10000610351562
2014-08-08 00:00:00+05:30,6918.64990234375,9264.599609375,10318.25,1932.800048828125,3150.10009765625,234.9499969482422
2014-08-11 00:00:00+05:30,7093.2998046875,9233.150390625,10382.5498046875,1921.6500244140625,3170.449951171875,237.1999969482422
2014-08-12 00:00:00+05:30,7223.7001953125,9380.349609375,10394.849609375,1931.25,3199.89990234375,240.6999969482422
2014-08-13 00:00:00+05:30,7230.89990234375,9381.2001953125,10480.400390625,1871.449951171875,3163.949951171875,227.64999389648438
2014-08-14 00:00:00+05:30,7270.64990234375,9520.0498046875,10468.25,1867.0999755859375,3224.64990234375,231.85000610351562
2014-08-18 00:00:00+05:30,7387.7998046875,9719.25,10418.7001953125,1903.949951171875,3271.85009765625,234.9499969482422
2014-08-19 00:00:00+05:30,7569.7998046875,9765.2998046875,10365.150390625,1917.199951171875,3286.449951171875,238.64999389648438
2014-08-20 00:00:00+05:30,7524.39990234375,9678.0,10399.099609375,1948.699951171875,3276.449951171875,239.85000610351562
2014-08-21 00:00:00+05:30,7573.5,9679.349609375,10392.849609375,1958.0,3232.949951171875,235.3000030517578
2014-08-22 00:00:00+05:30,7582.14990234375,9671.650390625,10543.400390625,1943.800048828125,3240.39990234375,233.5500030517578
2014-08-25 00:00:00+05:30,7597.5,9615.2998046875,10645.849609375,1927.8499755859375,3090.0,228.75
